No,Platform,Phase/Delay,Indikator,Step Order,Task ID (Airflow),Tipe Step,Script/File,Config (.cfg),Parameter SP,SSH Host,Dependency,Status Convert,Tested/Untested,PIC,Catatan,DAG ID,Task Group,Source System,Target Layer,Tool Target GCP,Schedule/Cadence,Bukti Referensi,Priority,Due Date
94,Cloudera,,Dragon,94,azure_CustomerInvitation,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Task terkait Azure/Synapse — tidak relevan post-migrasi ke Spark SQL. Butuh keputusan: deprecated atau diganti Spark SQL write.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
95,Cloudera,,Dragon,95,olap_em_user,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
96,Cloudera,,Dragon,96,olap_em_usr_gp,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
97,Cloudera,,Dragon,97,olap_is_cube_view,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
98,Cloudera,,Dragon,98,olap_is_doc,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
99,Cloudera,,Dragon,99,olap_is_document_stats,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
100,Cloudera,,Dragon,100,olap_is_proj,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
101,Cloudera,,Dragon,101,olap_is_rep_doc,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
102,Cloudera,,Dragon,102,olap_is_rep,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
103,Cloudera,,Dragon,103,olap_is_repctype_ind,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
104,Cloudera,,Dragon,104,olap_is_usr_gp_user,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
105,Cloudera,,Dragon,105,olap_stg_is_document_stats,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
106,Cloudera,,Dragon,106,olap_em_is_last_update,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest OLAP tidak ada di TFS. Butuh akses ke sistem OLAP dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
107,Cloudera,,Dragon,107,motorkux_em_user,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
108,Cloudera,,Dragon,108,motorkux_user_motorcycle_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
109,Cloudera,,Dragon,109,motorkux_recap_leads_h1_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
110,Cloudera,,Dragon,110,motorkux_recap_leads_h3_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
111,Cloudera,,Dragon,111,motorkux_booking_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
112,Cloudera,,Dragon,112,motorkux_workshop_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
113,Cloudera,,Dragon,113,motorkux_daerah_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
114,Cloudera,,Dragon,114,motorkux_geocode_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
115,Cloudera,,Dragon,115,motorkux_kpb_request_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
116,Cloudera,,Dragon,116,amanda_hot_leads_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
117,Cloudera,,Dragon,117,amanda_prospect_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
118,Cloudera,,Dragon,118,amanda_customer_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
119,Cloudera,,Dragon,119,amanda_retail_dealers_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
120,Cloudera,,Dragon,120,amanda_region_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
121,Cloudera,,Dragon,121,amanda_stage_chatbot_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
122,Cloudera,,Dragon,122,motorkux_booking_kpb_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
123,Cloudera,,Dragon,123,motorkux_employee_details,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest MotorkuX tidak ada di TFS. Butuh akses ke API MotorkuX dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
124,Cloudera,,Dragon,124,amanda_cust_room_id_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
125,Cloudera,,Dragon,125,amanda_province_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
126,Cloudera,,Dragon,126,amanda_view_stage_non_ro,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
127,Cloudera,,Dragon,127,amanda_product_variant_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
128,Cloudera,,Dragon,128,amanda_customer_non_ro_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
129,Cloudera,,Dragon,129,amanda_city_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
130,Cloudera,,Dragon,130,amanda_users_details_da,Ingest Python,-,-,-,-,-,SKIP,Untested,NIO,Script ingest Amanda tidak ada di TFS. Butuh akses ke sistem Amanda dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
131,Cloudera,,Dragon,131,avocado_City,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
132,Cloudera,,Dragon,132,avocado_Company,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
133,Cloudera,,Dragon,133,avocado_Education,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
134,Cloudera,,Dragon,134,avocado_HomeStatus,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
135,Cloudera,,Dragon,135,avocado_Kecamatan,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
136,Cloudera,,Dragon,136,avocado_Kelurahan,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
137,Cloudera,,Dragon,137,avocado_masterstatus,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
138,Cloudera,,Dragon,138,avocado_masterstatusinv,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
139,Cloudera,,Dragon,139,avocado_OrderHeader,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
140,Cloudera,,Dragon,140,avocado_Province,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
141,Cloudera,,Dragon,141,avocado_Region,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
142,Cloudera,,Dragon,142,avocado_SexType,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
143,Cloudera,,Dragon,143,avocado_UnitColor,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Kemungkinan hanya tersimpan di Cloudera edge node.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
144,Cloudera,,Dragon,144,master2w_Dealer,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Butuh akses ke sistem Master2W dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
145,Cloudera,,Dragon,145,master2w_KKHeader,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Butuh akses ke sistem Master2W dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
146,Cloudera,,Dragon,146,master2w_DealerGroup,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Butuh akses ke sistem Master2W dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
147,Cloudera,,Dragon,147,portalhso_target_per_tipe,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Butuh akses ke Portal HSO dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
148,Cloudera,,Dragon,148,qtrust_vehicle_history,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,Source PySpark script tidak ditemukan di TFS. Butuh akses ke sistem QTrust dari GCP.,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
149,Cloudera,,Dragon,149,union_POSTOReferenceSO,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
150,Cloudera,,Dragon,150,union_SpGIDetail,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
151,Cloudera,,Dragon,151,union_SpGIHeader,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
152,Cloudera,,Dragon,152,union_SpGIBillingReference,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
153,Cloudera,,Dragon,153,union_SpGRPOLocReference,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
154,Cloudera,,Dragon,154,union_SpPOLocalHeader,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
155,Cloudera,,Dragon,155,union_SpPOLocalDetail,Transform PySpark,dragon_pipeline.py,-,-,-,-,SKIP,Untested,NIO,Commented out in dragon_pipeline.py,dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
156,Cloudera,,Dragon,156,mastercddbudstk,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
157,Cloudera,,Dragon,157,mastercustomerprofileref,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
158,Cloudera,,Dragon,158,masterdealer,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
159,Cloudera,,Dragon,159,masterdealer_master2w,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
160,Cloudera,,Dragon,160,masterdealer_null,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
161,Cloudera,,Dragon,161,masterdealer_portal,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
162,Cloudera,,Dragon,162,mastermaindealer,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
163,Cloudera,,Dragon,163,mastersalesperson,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
164,Cloudera,,Dragon,164,mastersalesperson_temp,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
165,Cloudera,,Dragon,165,masterunittype,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
166,Cloudera,,Dragon,166,customerprofileleasing,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
167,Cloudera,,Dragon,167,customerprofileleasing_avocado,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
168,Cloudera,,Dragon,168,customerprofileleasing_pss_ahass,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
169,Cloudera,,Dragon,169,customerprofileleasing_temp,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
170,Cloudera,,Dragon,170,customerprofilesales_cdb,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
171,Cloudera,,Dragon,171,customerprofilesales_fovallowndealer,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
172,Cloudera,,Dragon,172,customerprofilesales_fovalltime,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
173,Cloudera,,Dragon,173,customerprofilesales_fovlastyear,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
174,Cloudera,,Dragon,174,customerprofilesales_kpb1,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
175,Cloudera,,Dragon,175,customerprofilesales_kpb2,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
176,Cloudera,,Dragon,176,customerprofilesales_kpb3,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
177,Cloudera,,Dragon,177,customerprofilesales_kpb4,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
178,Cloudera,,Dragon,178,customerprofilesales_lastservice,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
179,Cloudera,,Dragon,179,customerprofilesales_salesorder,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
180,Cloudera,,Dragon,180,customerprofilesales_dataservice,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
181,Cloudera,,Dragon,181,customerprofileservice_job,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
182,Cloudera,,Dragon,182,customerprofileservice_pkb,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
183,Cloudera,,Dragon,183,customerprofileservice_pkbro,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
184,Cloudera,,Dragon,184,customerprofileservice,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
185,Cloudera,,Dragon,185,customerprofileservice_cdb,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
186,Cloudera,,Dragon,186,customerprofilesales_rofinal,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
187,Cloudera,,Dragon,187,customerprofilesales_unitsales,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
188,Cloudera,,Dragon,188,customerprofilesales,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
189,Cloudera,,Dragon,189,dmslog,Transform PySpark,-,-,-,-,-,SKIP,Untested,NIO,"DAG paused di Airflow (Jul 2025), tidak diconvert – pakai versi Cloudera",dragon,,Cloudera,L3,SKIP (DAG paused),Daily 00 14 * * *,,P2,
